gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,invt,lct,lt,ni,re,revt,costat,prcc_c
012428,20211231,2021,INDL,C,D,STD,POR,USD,688.0000,9494.0000,2707.0000,1614.0000,89.4110,78.0000,768.0000,6787.0000,244.0000,1466.0000,2396.0000,A,52.9200
012441,20211231,2021,INDL,C,D,STD,IT,USD,2620.0800,7416.3240,371.0580,1444.0930,82.3970,0.0000,3378.7800,7045.2660,793.5600,2967.5960,4733.9620,A,334.3200
012445,20211231,2021,INDL,C,D,STD,WTS,USD,861.5000,1855.6000,1173.2000,997.0000,33.6090,370.7000,408.5000,682.4000,165.7000,538.6000,1809.2000,A,194.1700
012459,20211231,2021,INDL,C,D,STD,NVR,USD,,5834.4750,3002.3780,6743.6520,3.4470,2746.6970,,2832.0970,1236.7190,10047.8390,8970.0620,A,5908.8700
012471,20211231,2021,INDL,C,D,STD,INT,USD,4019.7000,5942.4000,1912.7000,30467.9000,61.7000,477.9000,3096.7000,4025.6000,73.7000,1744.0000,31337.0000,A,26.4700
012482,20210930,2021,INDL,C,D,STD,CLFD,USD,71.5060,125.9110,103.8240,77.2750,13.7320,27.5240,20.4710,22.0870,20.3270,45.4410,140.7550,A,84.4200
012540,20211130,2021,INDL,C,D,STD,ADBE,USD,8669.0000,27241.0000,14797.0000,1476.0000,475.0000,0.0000,6932.0000,12444.0000,4822.0000,23768.0000,15785.0000,A,567.0600
012544,20211231,2021,INDL,C,D,STD,JOE,USD,,1208.1510,607.4090,154.3370,58.8830,2.7970,,582.0510,74.5530,310.5360,266.2960,A,52.0500
012568,20210930,2021,INDL,C,D,STD,DJCO,USD,372.3360,390.5770,254.6410,36.9760,1.3810,0.0430,34.0120,135.9360,112.9000,252.8720,49.3890,A,356.7300
012598,20211231,2021,INDL,C,D,STD,PTSI,USD,199.5740,587.3810,216.1100,547.8490,11.1740,1.4560,111.4030,371.2710,76.5160,301.3500,707.1200,A,71.0100
012603,20211231,2021,INDL,C,D,STD,CNO,USD,,36204.4000,5259.7000,3137.1000,120.3770,0.0000,,30944.7000,441.0000,3074.3000,4122.2000,A,23.8400
012615,20211231,2021,INDL,C,D,STD,MHO,USD,,3239.8530,1624.1840,2827.8320,28.5000,2728.0890,,1615.6690,396.8680,1345.3210,3745.8870,A,62.1800
012625,20211231,2021,INDL,C,D,STD,MRTN,USD,186.9490,870.6900,651.6770,775.6880,83.0340,0.0000,93.5590,219.0130,85.4280,565.1290,973.6440,A,17.1600
012635,20211231,2021,INDL,C,D,STD,FISV,USD,18870.0000,76249.0000,30952.0000,5082.0000,650.0000,0.0000,18295.0000,44299.0000,1334.0000,14101.0000,16226.0000,A,103.7900
012689,20211130,2021,INDL,C,D,STD,KBH,USD,,5835.9180,3019.4750,4440.6710,88.2210,4802.8290,,2816.4430,564.7460,2360.2450,5724.9300,A,44.7300
012711,20210930,2021,INDL,C,D,STD,CVM,USD,45.2720,75.8700,56.5340,0.0000,43.2070,2.0070,3.9370,19.3360,-36.3610,-418.1960,0.0000,A,7.1000
012726,20211231,2021,INDL,C,D,STD,UNM,USD,,70115.6000,11416.4000,10547.0000,202.5140,0.0000,,58699.2000,824.2000,12207.3000,12015.8000,A,24.5700
012785,20211231,2021,INDL,C,D,STD,PPC,USD,3305.9540,8913.2050,2577.0800,13030.8070,243.6760,1575.6580,2390.8230,6324.2710,31.0000,955.5720,14777.4580,A,28.2000
012825,20210930,2021,INDL,C,D,STD,JJSF,USD,584.7690,1122.2190,845.6540,796.2600,19.0840,123.1600,167.6290,276.5650,55.6070,772.0570,1144.5790,A,157.9600
012840,20211231,2021,INDL,C,D,STD,HTLD,USD,233.2230,928.5420,727.1020,435.2320,78.9230,0.0000,71.5940,201.4400,79.2770,924.3750,607.2840,A,16.8200
012850,20211231,2021,INDL,C,D,STD,CERN,USD,2449.4540,7434.1580,3680.4620,606.6810,292.8500,28.1590,1626.2580,3753.6960,555.5960,6624.1340,5764.8240,A,92.8700
012874,20211231,2021,INDL,C,D,STD,ICAD,USD,50.3060,62.1910,46.5170,9.0780,25.1400,4.1710,14.9620,15.6740,-11.2450,-253.1800,33.6380,A,7.2000
012909,20211231,2021,INDL,C,D,STD,MKL,USD,,48448.8660,14103.1570,9352.6050,13.6320,529.3000,,33269.5800,2425.0030,10662.0780,12837.5350,A,1234.0000
012915,20211231,2021,INDL,C,D,STD,OSUR,USD,288.4310,460.9900,380.5330,107.8520,72.0690,53.1380,68.0640,80.4570,-22.9980,-130.5300,233.6740,A,8.6900
012945,20210930,2021,INDL,C,D,STD,PLXS,USD,1930.8860,2461.8930,1028.2320,2984.5550,28.0470,972.3120,1128.7030,1433.6610,138.9120,1431.0070,3368.8650,A,95.8900
012972,20210930,2021,INDL,C,D,STD,IMKTA,USD,575.4400,2018.3440,983.2590,3668.0860,18.9940,389.9530,306.0980,1035.0850,249.7310,982.3090,4987.9200,A,86.3400
013041,20211231,2021,INDL,C,D,STD,SNV,USD,,57317.2260,4759.6550,14.1450,145.0100,11.8180,,52020.4260,760.4670,1627.6590,2103.4090,A,47.8700
013071,20211231,2021,INDL,C,D,STD,RDNT,USD,324.2640,2058.4740,228.9040,874.8880,53.5480,,374.7840,1712.3170,24.7270,-113.6930,1315.0770,A,30.1100
013092,20210930,2021,INDL,C,D,STD,JACK,USD,168.9580,1750.1370,-817.8820,732.0750,21.0130,2.3350,329.0660,2568.0190,165.7550,1690.1580,1143.6700,A,87.4800
013200,20211031,2021,INDL,C,D,STD,PLAB,USD,550.6160,1294.2020,823.6920,406.3210,60.0240,55.2490,176.1480,293.6400,55.4490,338.4200,663.7610,A,18.8500
013323,20211031,2021,INDL,C,D,STD,SAFM,USD,1086.2700,2345.0330,1850.2390,3720.9140,22.3300,350.9590,309.0630,494.7940,455.0890,1722.3920,4799.6530,A,191.0800
013341,20211231,2021,INDL,C,D,STD,PGR,USD,,71132.3000,17737.7000,42910.5000,584.4000,0.0000,,52900.7000,3350.9000,15380.4000,47676.5000,A,102.6500
013342,20211231,2021,INDL,C,D,STD,RLI,USD,,4508.3020,1229.3610,850.9770,45.2890,0.0000,,3278.9410,279.3540,1277.9360,1179.2450,A,112.1000
013421,20211231,2021,INDL,C,D,STD,CDNS,USD,1715.7690,4386.2990,2740.6750,185.3640,276.7960,115.7210,971.2250,1645.6240,695.9550,3012.9770,2988.2440,A,186.3500
013453,20211231,2021,INDL,C,D,STD,OPY,USD,,3043.2500,823.1960,1151.5450,12.5470,634.5040,,2090.2200,158.9640,745.1510,1394.0350,A,46.3700
013480,20211231,2021,INDL,C,D,STD,EBIX,USD,366.5640,1573.2490,655.3220,702.0730,30.6830,0.0000,205.1950,873.6950,68.1880,637.1860,994.9380,A,30.4000
013498,20211130,2021,INDL,C,D,STD,CCL,USD,10133.0000,53344.0000,12144.0000,4063.0000,1136.0000,356.0000,10408.0000,41200.0000,-9501.0000,4947.0000,1908.0000,A,20.1200
013510,20211231,2021,INDL,C,D,STD,DRE,USD,,10445.6550,6043.7510,688.9300,382.5130,0.0000,,4306.6940,852.8950,-103.2210,1143.1780,A,65.6400
013561,20211231,2021,INDL,C,D,STD,MBI,USD,,4696.0000,-313.0000,453.0000,54.5560,0.0000,,4996.0000,-445.0000,-358.0000,127.0000,A,15.7900
013562,20211231,2021,INDL,C,D,STD,BDN,USD,,3846.1960,1690.2670,366.4160,169.9560,0.0000,,2144.9770,12.2890,-1458.2310,464.1170,A,13.4200
013570,20211231,2021,INDL,C,D,STD,MIDD,USD,1707.0850,6383.5980,2494.2760,1933.2460,55.4960,837.4180,914.8880,3889.3220,488.4920,2703.2190,3250.7920,A,196.7600
013579,20211231,2021,INDL,C,D,STD,EQC,USD,,3081.3830,2929.4650,43.6670,115.2060,0.0000,,26.1130,-16.3960,-1200.3430,64.8020,A,25.9000
013580,20211231,2021,INDL,C,D,STD,UHT,USD,,598.4190,235.3270,52.7250,13.7850,0.0000,,363.0920,109.1660,-33.3260,85.9860,A,59.4700
013602,20210430,2020,INDL,C,D,STD,CRMT,USD,,822.1590,406.3960,479.1530,6.6260,82.2630,,415.2630,104.0990,564.9750,808.0650,A,109.8400
013619,20210331,2020,INDL,C,D,STD,ABMD,USD,787.9650,1494.3590,1329.6750,138.8070,45.2710,81.0590,128.9690,164.6840,225.5250,816.5620,847.5220,A,324.2000
013623,20211231,2021,INDL,C,D,STD,CNMD,USD,460.1230,1766.0170,785.4350,426.1050,29.3730,231.6440,196.6460,980.5820,62.5420,442.4020,1010.6350,A,141.7600
013721,20211231,2021,INDL,C,D,STD,ZTS,USD,6930.0000,13900.0000,4543.0000,1990.0000,472.5740,1923.0000,1797.0000,9356.0000,2037.0000,6422.0000,7786.0000,A,244.0300
013786,20211231,2021,INDL,C,D,STD,HRTX,USD,254.4230,305.7060,77.5700,43.0000,102.0050,48.3820,71.0580,228.1360,-220.6830,-1613.4370,86.3460,A,9.1300
013824,20210930,2021,INDL,C,D,STD,FICO,USD,550.9740,1567.7760,-110.9420,312.1430,27.5680,0.0000,559.2070,1678.7180,392.0840,2509.2890,1316.5360,A,433.6700
013906,20210930,2021,INDL,C,D,STD,JOUT,USD,491.2640,674.2870,458.5050,404.1250,10.1280,166.6150,137.5700,215.7820,83.3810,377.8870,751.6510,A,93.6900
013963,20211231,2021,INDL,C,D,STD,VGR,USD,471.8030,871.0870,-841.5530,327.2420,153.9590,94.6150,165.2900,1712.6400,217.2950,-868.1210,786.0050,A,11.4800
013988,20211231,2021,INDL,C,D,STD,SCHW,USD,,667270.0000,46307.0000,9038.0000,1893.2300,391638.0000,,611009.0000,5855.0000,24883.0000,18996.0000,A,84.1000
014027,20211231,2021,INDL,C,D,STD,CLH,USD,1741.1710,5653.6990,1513.8870,2618.9900,54.4190,250.6920,925.3140,4139.8120,203.2470,976.9660,3805.5660,A,99.7700
014084,20211231,2021,INDL,C,D,STD,AIN,USD,758.8010,1556.0640,873.9670,481.6180,32.0960,117.8820,208.1660,678.4590,118.4780,717.0730,929.2400,A,88.4500
014113,20210930,2021,INDL,C,D,STD,MITK,USD,204.0560,419.6930,192.8300,13.9470,44.1610,0.0000,39.2090,226.8630,7.9780,-7.0090,119.7970,A,17.7500
014172,20211231,2021,INDL,C,D,STD,FULT,USD,,25796.3980,2519.8020,45.0820,160.4900,37.5850,,23083.7180,275.4970,1309.7940,997.1570,A,17.0000
014225,20211231,2021,INDL,C,D,STD,FAST,USD,2856.6000,4299.0000,3042.2000,3055.2000,575.4650,1523.6000,682.2000,1256.8000,925.0000,2940.2000,6010.9000,A,64.0600
014253,20211231,2021,INDL,C,D,STD,WABC,USD,,7461.0260,827.1020,1.9550,26.8660,0.0000,,6633.9240,86.5090,356.0590,216.7880,A,57.7300
014269,20211231,2021,INDL,C,D,STD,HLF,USD,1431.8000,2819.8000,-1391.5000,3054.6000,100.8000,575.7000,1080.4000,4211.3000,447.2000,-1380.8000,5802.8000,A,40.9300
014275,20211231,2021,INDL,C,D,STD,FRC,USD,,181087.0000,12265.0000,330.0000,179.4730,1.0000,,165189.0000,1478.0000,6538.0000,5305.0000,A,206.5100
014282,20211231,2021,INDL,C,D,STD,APH,USD,5958.2000,14678.4000,6302.0000,7085.2000,599.1000,1894.1000,2447.1000,8299.3000,1590.8000,3992.4000,10876.3000,A,87.4600
014309,20211231,2021,INDL,C,D,STD,IPAR,USD,709.7150,1145.3640,571.9200,312.3090,31.8300,198.9140,244.9100,407.0320,87.4110,522.2310,879.5160,A,106.9000
014311,20211231,2021,INDL,C,D,STD,PII,USD,2559.0000,5047.8000,1224.3000,6082.8000,60.4000,1644.8000,2230.1000,3810.3000,493.9000,79.9000,8198.2000,A,109.9100
014320,20211231,2021,INDL,C,D,STD,ICPT,USD,502.2920,527.0230,-183.9620,416.2490,29.5730,0.0000,166.8170,710.9850,-91.4260,-2492.6450,363.4680,A,16.2900
014359,20211231,2021,INDL,C,D,STD,PXD,USD,6173.0000,36811.0000,22837.0000,8517.0000,242.7780,369.0000,4073.0000,13974.0000,2118.0000,3960.0000,17870.0000,A,181.8800
014369,20211231,2021,INDL,C,D,STD,USM,USD,1605.0000,10341.0000,4547.0000,1908.0000,86.0000,173.0000,903.0000,5767.0000,155.0000,2849.0000,4122.0000,A,31.5200
014370,20211231,2021,INDL,C,D,STD,MAN,USD,6422.7000,9828.9000,2521.7000,17243.5000,53.5970,0.0000,5780.5000,7297.2000,382.4000,3245.2000,20724.4000,A,97.3300
014403,20211231,2021,INDL,C,D,STD,DX,USD,,3639.7380,663.4360,12.7570,36.6660,0.0000,,2868.4590,102.2610,-444.7230,65.4140,A,16.7100
014418,20211231,2021,INDL,C,D,STD,MGM,USD,6416.1820,40899.1160,6070.6450,5030.6090,453.8040,96.3740,3442.2640,29774.8030,1176.0720,4315.9720,9680.1400,A,44.8800
014477,20211231,2021,INDL,C,D,STD,WM,USD,3069.0000,29097.0000,7124.0000,11000.0000,416.1240,135.0000,4082.0000,21971.0000,1816.0000,12021.0000,17931.0000,A,166.9000
014561,20210630,2021,INDL,C,D,STD,IIVI,USD,3027.3940,6512.6500,2960.8510,1695.1750,105.4860,695.8280,729.5890,2380.3020,297.5520,1151.0440,3105.8910,A,68.3300
014590,20211231,2021,INDL,C,D,STD,FCX,USD,14830.0000,48022.0000,13980.0000,11462.0000,1457.0000,4497.0000,5892.0000,25003.0000,4306.0000,-7763.0000,22845.0000,A,41.7300
014624,20211231,2021,INDL,C,D,STD,ODP,USD,2389.0000,4865.0000,1438.0000,6465.0000,48.4560,859.0000,2265.0000,3427.0000,-208.0000,-623.0000,8465.0000,A,39.2800
014790,20211231,2021,INDL,C,D,STD,MTH,USD,,4807.5330,3044.3890,3696.6980,37.3410,3833.0980,,1763.1440,737.4440,2629.1750,5141.3170,A,122.0600
014793,20211231,2021,INDL,C,D,STD,ARCH,USD,882.8710,2117.1600,683.8660,1579.8360,15.3930,156.7340,522.3400,1433.2940,337.5730,726.6360,2208.0420,A,91.3200
014822,20211231,2021,INDL,C,D,STD,WRB,USD,,32086.4140,6653.0110,7987.5850,176.7810,0.0000,,25418.6840,1022.4900,8733.1800,9235.4520,A,82.3900
014824,20211231,2021,INDL,C,D,STD,CINF,USD,,31387.0000,13105.0000,5874.0000,160.3000,0.0000,,18282.0000,2946.0000,13273.0000,9630.0000,A,113.9300
014828,20211231,2021,INDL,C,D,STD,ORI,USD,,24981.8000,6893.2000,7336.0000,307.5660,0.0000,,18088.6000,1534.3000,5292.0000,9341.5000,A,24.5800
014891,20211231,2021,INDL,C,D,STD,MGPI,USD,367.0980,1041.4670,644.7510,429.9470,21.9640,245.9440,88.8000,397.2020,91.3070,344.5910,626.7200,A,84.9900
014898,20211231,2021,INDL,C,D,STD,DDD,USD,1031.7370,1549.0990,842.3810,317.1500,128.3750,92.8870,178.0120,706.7180,322.0520,-658.9570,615.6390,A,21.5400
014934,20211231,2021,INDL,C,D,STD,DVN,USD,4249.0000,21025.0000,9262.0000,6369.0000,663.0000,,3087.0000,11626.0000,2813.0000,1560.0000,12206.0000,A,44.0500
014954,20210831,2021,INDL,C,D,STD,LNN,USD,416.1030,637.1850,338.4450,402.5410,10.9080,145.2440,138.2400,298.7400,42.5720,510.1970,567.6460,A,152.0000
014960,20211231,2021,INDL,C,D,STD,LH,USD,5330.5000,20385.4000,10273.4000,10121.0000,93.1000,401.4000,2782.9000,10091.4000,2377.3000,10264.9000,16120.9000,A,314.2100
015044,20210131,2020,INDL,C,D,STD,WDAY,USD,4802.0610,8718.4110,3277.8340,890.1320,242.6670,0.0000,4282.6480,5440.5770,-282.4310,-2964.9600,4317.9960,A,239.6100
015060,20211231,2021,INDL,C,D,STD,CPE,USD,295.4440,5547.5030,1865.7680,588.7250,61.3710,0.0000,872.4910,3681.7350,365.1510,-2147.2040,2045.0300,A,47.2500
015101,20211231,2021,INDL,C,D,STD,MFA,USD,,9139.6880,2542.6580,75.0530,432.5510,0.0000,,6596.8400,328.8700,-1233.9060,424.4760,A,4.5600
015247,20211231,2021,INDL,C,D,STD,VLO,USD,21165.0000,57888.0000,18430.0000,102971.0000,409.1960,6265.0000,16851.0000,38071.0000,930.0000,27273.0000,108332.0000,A,75.1100
015252,20211231,2021,INDL,C,D,STD,TRS,USD,431.7700,1303.6400,630.8500,601.2000,42.8370,152.4500,154.9000,672.7900,57.3100,-102.0700,857.1100,A,37.0000
015267,20211231,2021,INDL,C,D,STD,IEX,USD,1678.0000,4917.2000,2803.1000,1425.7000,76.1950,370.4000,480.0000,2114.1000,449.4000,3056.9000,2764.8000,A,236.3200
015343,20211231,2021,INDL,C,D,STD,MLI,USD,1019.0030,1728.9360,1222.1180,2938.9890,57.2960,430.2440,382.4390,471.9730,468.5200,1405.1420,3769.3450,A,59.3600
015417,20211231,2021,INDL,C,D,STD,BRO,USD,3330.2840,9795.4430,4196.8930,2159.4450,282.4960,0.0000,2667.3660,5598.5500,587.1040,3991.2720,3051.3980,A,70.2800
015420,20210131,2020,INDL,C,D,STD,AMBA,USD,497.3040,573.2800,474.9760,78.3170,35.5470,26.0810,73.9670,98.3040,-59.7860,127.5020,222.9900,A,91.8200
015459,20211231,2021,INDL,C,D,STD,TG,USD,236.4130,523.5840,184.7220,655.8420,33.7370,88.5690,168.5480,338.8620,57.8260,129.5480,826.4550,A,11.8200
015520,20210131,2020,INDL,C,D,STD,SIG,USD,3582.0000,6178.9000,1190.3000,3317.0000,52.3000,2032.5000,1998.7000,4346.3000,-15.2000,1899.1000,5226.9000,A,27.2700
016009,20210131,2020,INDL,C,D,STD,SPWH,USD,324.6530,660.8180,204.6600,953.4840,43.6230,243.4340,227.4280,456.1580,91.3800,114.4090,1451.7670,A,17.5500
016101,20211231,2021,INDL,C,D,STD,ABBV,USD,27928.0000,146529.0000,15408.0000,8710.0000,1768.3380,3128.0000,35194.0000,131093.0000,11542.0000,228.0000,56197.0000,A,135.4000
016113,20211231,2021,INDL,C,D,STD,APAM,USD,,1208.0470,276.0810,679.8120,66.7000,0.0000,,801.0510,336.5160,133.5790,1227.2360,A,47.6400
016125,20211231,2021,INDL,C,D,STD,GMRE,USD,,1263.4850,547.8260,49.3130,64.8800,0.0000,,625.9080,17.6220,-163.6530,115.9360,A,17.7500
016188,20211231,2021,INDL,C,D,STD,CGNX,USD,639.7980,2003.6620,1430.0930,256.9880,175.4810,113.1020,188.5890,573.5690,279.8810,514.9400,1037.0980,A,77.7600
016269,20210930,2021,INDL,C,D,STD,ENTA,USD,319.0210,438.7910,399.4290,203.3130,20.2380,0.0000,36.1720,37.8560,-78.9960,48.1940,97.0740,A,74.7800
016384,20211231,2021,INDL,C,D,STD,VOYA,USD,,171262.0000,8253.0000,1075.0000,107.7580,0.0000,,161441.0000,2126.0000,790.0000,3956.0000,A,66.3100
016401,20210331,2020,INDL,C,D,STD,CRUS,USD,842.5190,1830.6140,1389.0050,622.5290,57.6520,173.2630,213.6100,441.6090,217.3440,-109.8140,1369.2300,A,82.2000
016453,20210531,2020,INDL,C,D,STD,NEOG,USD,591.4510,920.1920,840.3770,232.3620,53.7340,100.7010,53.5990,79.8150,60.8820,528.2290,468.4590,A,79.3000
016477,20211231,2021,INDL,C,D,STD,LEA,USD,6765.2000,13352.4000,4643.4000,17263.5000,59.6260,1571.9000,4759.9000,8544.0000,373.9000,4302.6000,19263.1000,A,182.9500
016478,20211231,2021,INDL,C,D,STD,EOG,USD,8584.0000,38236.0000,22180.0000,3637.0000,585.2650,584.0000,4042.0000,16056.0000,4664.0000,15907.0000,18517.0000,A,88.8300
016486,20211231,2021,INDL,C,D,STD,BCC,USD,1885.8780,2572.6400,1352.6190,6300.0760,39.3310,660.6710,640.7460,1220.0210,712.4860,947.8320,7926.1110,A,71.2000
016549,20211231,2021,INDL,C,D,STD,SFBS,USD,,15448.8060,1151.5150,63.3190,54.2270,2.3220,,14296.7910,207.7340,925.0640,449.7570,A,84.9400
016597,20211231,2021,INDL,C,D,STD,LSCC,USD,301.3510,726.4940,411.6330,181.6520,137.2390,67.5940,106.1810,314.8610,95.9220,-291.4270,515.3270,A,77.0600
016653,20211231,2021,INDL,C,D,STD,TMHC,USD,,8727.7770,3925.8530,5953.3840,121.8340,6352.7650,,4756.7950,663.0260,1689.5040,7501.2650,A,34.9600
016668,20211231,2021,INDL,C,D,STD,AROW,USD,,4027.9520,371.1860,5.4670,16.0410,0.0000,,3656.7660,49.8570,54.4250,147.9190,A,35.2300
016705,20211231,2021,INDL,C,D,STD,CPF,USD,,7419.0890,558.2190,-6.8760,27.7140,3.5310,,6860.8220,79.8940,34.0550,261.8220,A,28.1700
016710,20210930,2021,INDL,C,D,STD,DGII,USD,246.6580,619.5310,472.5170,121.0980,34.2620,43.9210,58.9410,147.0140,10.3660,157.9460,308.6320,A,24.5700
016721,20210331,2020,INDL,C,D,STD,EA,USD,7213.0000,13288.0000,7840.0000,1352.0000,286.4650,0.0000,2964.0000,5448.0000,837.0000,7837.0000,5629.0000,A,143.6000
016745,20211231,2021,INDL,C,D,STD,PRTA,USD,584.8090,609.3660,466.0420,127.4870,46.6600,0.0000,33.4520,143.3240,66.9750,-716.0540,200.5770,A,49.4000
016777,20211231,2021,INDL,C,D,STD,FBNC,USD,,10508.9010,1230.5750,24.5540,35.6290,83.3310,,9278.3260,95.6440,507.9040,329.5290,A,45.7200
016781,20211231,2021,INDL,C,D,STD,CHCO,USD,,6003.6950,681.1050,6.7290,15.0620,1.3190,,5322.5900,88.0800,656.0860,235.1080,A,81.7900
016790,20211231,2021,INDL,C,D,STD,CBU,USD,,15552.6570,2100.8070,4.1690,53.8780,0.7180,,13451.8500,189.6940,1016.0210,633.6550,A,74.4800
016821,20211231,2021,INDL,C,D,STD,FBP,USD,,20785.2750,2101.7670,-0.9190,201.8270,76.0030,,18683.5080,281.0250,1343.2960,915.8720,A,13.7800
016832,20211231,2021,INDL,C,D,STD,GBCI,USD,,25940.6450,3177.6220,41.6340,110.6880,60.8150,,22763.0230,284.7570,837.7010,825.8940,A,56.7000
016845,20211231,2021,INDL,C,D,STD,FRME,USD,,15453.1490,1912.4460,35.9520,53.4100,11.7450,,13540.5780,205.5310,919.9520,555.9550,A,41.8900
016889,20211231,2021,INDL,C,D,STD,INDB,USD,,20423.4050,3018.4490,31.9220,47.3500,24.6790,,17404.9560,120.9920,768.8990,520.8680,A,81.5300
016890,20211231,2021,INDL,C,D,STD,IBCP,USD,,4704.7400,398.4840,6.3870,21.1710,90.5270,,4306.2560,62.8950,75.0830,214.7230,A,23.8700
016967,20211231,2021,INDL,C,D,STD,HIFS,USD,,3431.1650,354.6120,11.0540,2.1420,0.0000,,3076.5530,67.4580,339.7420,123.4620,A,419.8800
016981,20211231,2021,INDL,C,D,STD,OFG,USD,,9899.7200,1069.1600,42.0500,49.6360,97.7010,,8830.5600,146.1510,522.7860,583.8900,A,26.5600
017010,20211231,2021,INDL,C,D,STD,LSXMK,USD,2113.0000,31674.0000,8036.0000,4233.0000,334.3000,0.0000,5178.0000,20073.0000,599.0000,,8696.0000,A,50.8500
017035,20211231,2021,INDL,C,D,STD,MCY,USD,,6772.4720,2140.2810,3655.4510,55.3710,0.0000,,4632.1910,247.9370,2041.3380,4006.1570,A,53.0600
017073,20211231,2021,INDL,C,D,STD,NWLI,USD,,14330.1890,2539.6910,583.8330,3.6360,0.0000,,11790.4980,180.6810,2497.9390,824.0910,A,214.4400
017095,20211231,2021,INDL,C,D,STD,ONB,USD,,24453.5640,3012.0180,13.4370,165.8380,2.0300,,21441.5460,277.5380,965.6350,852.8680,A,18.1200
017101,20211231,2021,INDL,C,D,STD,IMGN,USD,499.9990,525.7650,325.5860,192.9120,220.3610,0.0000,100.9450,200.1790,-139.3030,-1471.1430,69.8560,A,7.4200
017106,20211231,2021,INDL,C,D,STD,PEBO,USD,,7063.5210,845.0250,12.9670,28.2370,13.2870,,6218.4960,47.5550,195.4570,253.6740,A,31.8100
017115,20211231,2021,INDL,C,D,STD,SIGI,USD,,10461.3890,2782.8850,2792.0840,60.1840,0.0000,,7478.5040,403.8370,2718.5710,3261.1040,A,81.9400
017120,20211231,2021,INDL,C,D,STD,SIVB,USD,,211478.0000,12590.0000,233.0000,58.7480,1.0000,,194869.0000,1833.0000,7433.0000,6027.0000,A,678.2400
017132,20211231,2021,INDL,C,D,STD,WSFS,USD,,15777.3270,1939.0990,-94.3670,47.6090,115.6690,,13840.3110,271.4420,1186.8460,641.8490,A,50.1200
017145,20210930,2021,INDL,C,D,STD,WAFD,USD,,19650.5740,1826.0640,87.0010,65.1450,8.2040,,17524.5100,183.6150,1598.3960,652.2760,A,33.3800
017150,20211231,2021,INDL,C,D,STD,WBS,USD,,34915.5990,3293.2880,-12.7450,90.5840,7.5060,,31477.2740,408.8640,2310.7080,1266.2160,A,55.8400
017151,20211231,2021,INDL,C,D,STD,WSBC,USD,,16927.1250,2548.6820,-37.2400,62.3070,25.2770,,14233.9590,242.2600,972.6450,617.7520,A,34.9900
017184,20211231,2021,INDL,C,D,STD,SBCF,USD,,9681.4330,1310.7360,-1.2020,58.5040,45.4090,,8370.6970,124.4030,351.6040,354.9710,A,35.3900
017195,20211231,2021,INDL,C,D,STD,FFBC,USD,,16329.1410,2258.9420,12.9780,94.1490,29.5800,,14070.1990,205.1600,837.0400,654.7230,A,24.3800
017199,20211231,2021,INDL,C,D,STD,BLFS,USD,125.8590,554.0570,480.1370,76.3150,41.8180,28.3450,40.3810,73.9200,-7.6350,-105.3020,119.1560,A,37.2700
017240,20211231,2021,INDL,C,D,STD,TMP,USD,,7819.9820,727.5290,15.3070,14.5740,0.1350,,7091.0410,89.2640,419.3120,320.1670,A,83.5800
017245,20211231,2021,INDL,C,D,STD,TRST,USD,,6196.5460,601.1280,2.1240,19.2200,0.3620,,5595.4180,61.5190,361.2030,185.9190,A,33.3100
017248,20211231,2021,INDL,C,D,STD,UBSI,USD,,29328.9020,4718.6280,28.4130,136.3930,519.2390,,24610.2740,367.7380,1385.8890,1073.2090,A,36.2800
017252,20211231,2021,INDL,C,D,STD,UFCS,USD,,3012.7210,879.1210,959.5910,25.0820,0.0000,,2133.6000,80.5940,675.7210,1066.1910,A,23.1900
017277,20211231,2021,INDL,C,D,STD,NVEE,USD,303.9700,961.9430,624.7200,342.3740,15.4140,0.0000,163.9510,337.2230,47.1470,172.8120,706.7060,A,138.1200
017306,20211231,2021,INDL,C,D,STD,PFSI,USD,,18776.6120,3418.3250,1778.8110,56.8670,9742.4830,,15358.2870,1003.4900,3292.9230,3558.0600,A,69.7800
017341,20211231,2021,INDL,C,D,STD,ARTNA,USD,19.1600,625.2110,178.0100,50.9430,9.4140,1.9330,47.7020,447.2010,16.8270,63.6070,90.8590,A,46.3300
017367,20211231,2021,INDL,C,D,STD,AMNB,USD,,3334.5970,354.7920,2.5800,10.7670,8.6240,,2979.8050,43.5260,196.3050,116.8270,A,37.6800
017451,20211231,2021,INDL,C,D,STD,IBTX,USD,,18732.6480,2576.6500,54.2400,42.7560,32.1240,,16155.9980,224.7500,630.7250,650.0790,A,72.1500
017498,20211231,2021,INDL,C,D,STD,CMRX,USD,95.8050,100.5400,68.2520,92.3220,86.8840,2.7600,29.8960,32.2880,-173.2360,-885.6170,1.9790,A,6.4300
017534,20211231,2021,INDL,C,D,STD,CCNE,USD,,5328.9390,385.0620,25.8230,16.8550,1.5560,,4886.0920,57.7070,260.1880,213.0340,A,26.5000
017553,20210930,2021,INDL,C,D,STD,MODN,USD,222.3300,363.7900,123.5180,83.4630,36.0590,0.0000,96.4590,240.2720,-29.7370,-257.0150,193.4450,A,30.0300
